2.131528	0.000000	-0.000157
2.130582	0.065712	-0.001168
2.131936	0.158641	-0.002175
2.139821	0.224353	-0.003192
2.125601	0.317282	-0.004206
2.098896	0.382994	-0.005228
2.083106	0.475923	-0.006247
2.078716	0.541635	-0.007274
2.057485	0.634571	-0.008296
2.061670	0.727500	-0.009319
2.058911	0.793212	-0.010351
2.064476	0.886141	-0.011377
2.062446	0.979071	-0.012404
2.057688	1.044782	-0.013438
2.058766	1.137712	-0.014465
2.066001	1.203424	-0.015500
2.051879	1.296353	-0.016527
2.026028	1.362065	-0.017560
2.012722	1.454994	-0.018586
2.009804	1.520706	-0.019619
1.994723	1.613635	-0.020643
1.986838	1.706571	-0.021664
1.998173	1.772283	-0.022693
2.006946	1.865212	-0.023713
2.006302	1.958142	-0.024729
2.009226	2.051071	-0.025744
2.012991	2.116783	-0.026762
2.015061	2.209712	-0.027773
2.013806	2.275424	-0.028786
2.002182	2.368353	-0.029789
1.986109	2.434065	-0.030797
1.976764	2.526994	-0.031793
1.975056	2.592706	-0.032793
1.963602	2.685642	-0.033782
1.972040	2.778571	-0.034769
1.971954	2.844283	-0.035756
1.978801	2.937213	-0.036733
1.978348	3.030142	-0.037704
1.969208	3.095854	-0.038680
1.976068	3.188783	-0.039641
1.971613	3.254495	-0.040606
1.972066	3.347424	-0.041557
1.973512	3.440354	-0.042504
1.974018	3.506065	-0.043452
1.979202	3.599001	-0.044388
1.968649	3.664713	-0.045325
1.959088	3.757642	-0.046249
1.959364	3.823354	-0.047173
1.957872	3.916283	-0.048084
1.970739	4.009213	-0.048990
1.971593	4.074924	-0.049895
1.978539	4.167854	-0.050787
1.976837	4.260783	-0.051673
1.969148	4.326495	-0.052558
1.976074	4.419424	-0.053430
1.971632	4.485136	-0.054302
1.972579	4.578065	-0.055159
1.974754	4.671001	-0.056010
1.975956	4.736713	-0.056859
1.979794	4.829643	-0.057696
1.970403	4.895354	-0.058530
1.969346	4.988284	-0.059352
1.970752	5.053995	-0.060170
1.972565	5.146925	-0.060977
1.974175	5.239854	-0.061774
1.972710	5.305566	-0.062570
1.983572	5.398495	-0.063353
1.979800	5.464207	-0.064133
1.993028	5.557136	-0.064899
1.993587	5.650072	-0.065655
1.998029	5.715784	-0.066411
1.991576	5.808713	-0.067152
1.992345	5.874425	-0.067894
1.990938	5.967354	-0.068618
1.979669	6.060284	-0.069335
1.983474	6.125996	-0.070048
1.972690	6.218925	-0.070748
1.974215	6.284637	-0.071447
1.972605	6.377566	-0.072129
1.970975	6.470495	-0.072803
1.970706	6.536207	-0.073476
1.974550	6.629143	-0.074133
1.991484	6.694855	-0.074789
1.995131	6.787784	-0.075428
1.995367	6.853496	-0.076067
2.005737	6.946425	-0.076690
2.007097	7.012137	-0.077310
2.019451	7.105066	-0.077916
2.022756	7.170778	-0.078520
2.035971	7.263707	-0.079109
2.039131	7.329419	-0.079695
