3.077730	0.000000	-0.000561
3.082732	0.029263	0.001451
3.070535	0.058523	0.003417
3.104387	0.079214	0.005350
3.131346	0.108477	0.007220
3.129681	0.137736	0.009040
3.137026	0.158428	0.010822
3.125380	0.187690	0.012536
3.151939	0.216953	0.014196
3.160037	0.237645	0.015814
3.173802	0.266904	0.017361
3.156035	0.296167	0.018850
3.118542	0.316858	0.020294
3.142563	0.346121	0.021663
3.150414	0.375381	0.022972
3.130622	0.404644	0.024218
3.180537	0.425335	0.025416
3.217729	0.454595	0.026537
3.215775	0.483858	0.027593
3.223289	0.504549	0.028599
3.239177	0.533812	0.029526
3.219339	0.563071	0.030387
3.177139	0.583763	0.031195
3.206110	0.613026	0.031926
3.213526	0.642285	0.032588
3.191585	0.671548	0.033186
3.250234	0.692239	0.033731
3.325404	0.721502	0.034193
3.267411	0.750762	0.034591
3.220154	0.771453	0.034936
3.253221	0.800716	0.035201
3.260861	0.829976	0.035401
3.237589	0.859239	0.035537
3.298520	0.879930	0.035620
3.377338	0.909193	0.035623
3.314940	0.938452	0.035564
3.267339	0.959144	0.035456
3.300938	0.988406	0.035275
3.308024	1.017669	0.035028
3.287216	1.046929	0.034720
3.347734	1.067620	0.034369
3.428694	1.096883	0.033944
3.365771	1.126143	0.033460
3.314048	1.146834	0.032936
3.349997	1.176097	0.032342
3.387380	1.205360	0.031691
3.321211	1.234620	0.030989
3.325651	1.255311	0.030247
3.406617	1.284574	0.029442
3.384664	1.313833	0.028588
3.360513	1.343096	0.027686
3.426163	1.363787	0.026752
3.511900	1.393050	0.025760
3.445173	1.422310	0.024725
3.390146	1.443001	0.023662
3.427808	1.472264	0.022546
3.468775	1.501524	0.021392
3.397305	1.530787	0.020202
3.401726	1.551478	0.018991
3.487623	1.580741	0.017734
3.495831	1.610001	0.016447
3.423589	1.639263	0.015130
3.428428	1.659955	0.013800
3.514510	1.689218	0.012432
3.522614	1.718477	0.011040
3.452654	1.747740	0.009628
3.457646	1.768431	0.008209
3.541679	1.797691	0.006761
3.549573	1.826954	0.005297
3.479638	1.856217	0.003820
3.483955	1.876908	0.002345
3.570553	1.906168	0.000848
3.579206	1.935431	-0.000656
3.506311	1.964690	-0.002165
3.510342	1.985382	-0.003663
3.599241	2.014644	-0.005176
3.574671	2.043907	-0.006688
3.546045	2.073167	-0.008196
3.618014	2.093858	-0.009686
3.698646	2.123121	-0.011182
3.635070	2.152381	-0.012669
3.578381	2.173072	-0.014131
3.617975	2.202335	-0.015594
3.654482	2.231598	-0.017042
3.608462	2.260858	-0.018473
3.576090	2.281549	-0.019871
3.597453	2.310812	-0.021262
3.625619	2.340075	-0.022630
3.609702	2.369334	-0.023974
3.600952	2.398597	-0.025292
3.639929	2.419288	-0.026569
3.700285	2.448548	-0.027829
3.707153	2.477811	-0.029059
3.639750	2.507074	-0.030255
3.643084	2.527765	-0.031402
3.719334	2.557025	-0.032530
3.725030	2.586288	-0.033617
3.664807	2.615547	-0.034665
3.668290	2.636239	-0.035660
3.741080	2.665501	-0.036627
3.748899	2.694764	-0.037552
3.688088	2.724024	-0.038430
3.692353	2.744715	-0.039249
3.763248	2.773978	-0.040038
3.768594	2.803238	-0.040774
3.711655	2.832501	-0.041465
3.713482	2.853192	-0.042090
3.779132	2.882455	-0.042678
