2.502281	0.000000	-0.001541
2.529997	0.057067	-0.007216
2.514202	0.097392	-0.012937
2.515579	0.154459	-0.018701
2.509855	0.211525	-0.024502
2.500387	0.251851	-0.030339
2.499527	0.292219	-0.036206
2.500818	0.349286	-0.042097
2.491134	0.406352	-0.048010
2.497289	0.446678	-0.053940
2.496987	0.503744	-0.059884
2.494362	0.544070	-0.065835
2.518721	0.601136	-0.071790
2.590592	0.658203	-0.077745
2.560768	0.698571	-0.083696
2.513858	0.755595	-0.089638
2.508995	0.812661	-0.095567
2.545705	0.853030	-0.101481
2.525349	0.893355	-0.107371
2.516870	0.950422	-0.113238
2.523326	1.007488	-0.119075
2.540454	1.047814	-0.124880
2.534774	1.088182	-0.130647
2.528490	1.145249	-0.136372
2.522078	1.185574	-0.142051
2.553710	1.242641	-0.147681
2.534774	1.283009	-0.153260
2.540239	1.323334	-0.158781
2.562274	1.380401	-0.164244
2.542477	1.420726	-0.169641
2.518678	1.461095	-0.174969
2.526123	1.501420	-0.180228
2.529394	1.558487	-0.185412
2.541875	1.598855	-0.190519
2.565287	1.655922	-0.195545
2.542563	1.696247	-0.200485
2.539120	1.736616	-0.205339
2.540627	1.793639	-0.210100
2.539723	1.834008	-0.214770
2.542090	1.874333	-0.219343
2.546738	1.931400	-0.223816
2.552419	1.971768	-0.228187
2.560423	2.012093	-0.232453
2.553236	2.069160	-0.236612
2.586633	2.109528	-0.240655
2.563996	2.149854	-0.244605
2.573679	2.190222	-0.248439
2.600275	2.230547	-0.252134
2.608280	2.270916	-0.255735
2.600232	2.327939	-0.259198
2.549578	2.385006	-0.262544
2.516741	2.425374	-0.265773
2.510114	2.465700	-0.268864
2.495481	2.522766	-0.271838
2.505250	2.563092	-0.274673
2.503830	2.603460	-0.277391
2.534472	2.643786	-0.279971
2.521561	2.684154	-0.282434
2.514331	2.724479	-0.284734
2.522035	2.764848	-0.286918
2.467636	2.805173	-0.288963
2.465829	2.845541	-0.290891
2.493889	2.885867	-0.292657
2.490145	2.942933	-0.294307
2.474221	2.983302	-0.295818
2.425374	3.023627	-0.297165
2.420554	3.063996	-0.298397
2.424169	3.121062	-0.299489
2.417456	3.161388	-0.300465
2.410828	3.218454	-0.301278
2.423911	3.258779	-0.301952
2.387933	3.315846	-0.302509
2.355354	3.356214	-0.302904
2.363445	3.396540	-0.303183
2.394087	3.436908	-0.303323
2.385221	3.477234	-0.303346
2.389525	3.517602	-0.303207
2.384619	3.557927	-0.302951
2.375495	3.598296	-0.302579
2.365424	3.638621	-0.302045
2.355182	3.678989	-0.301417
2.345068	3.719315	-0.300627
2.354063	3.759683	-0.299744
2.330479	3.800009	-0.298722
2.261749	3.840377	-0.297583
2.216948	3.880702	-0.296329
2.200895	3.921071	-0.294935
2.195559	3.978137	-0.293447
2.220176	4.018463	-0.291821
2.236271	4.058831	-0.290101
2.226889	4.099156	-0.288266
2.188587	4.139525	-0.286337
2.152350	4.179850	-0.284292
2.149208	4.236917	-0.282132
2.170468	4.277242	-0.279878
2.189103	4.317611	-0.277531
2.209244	4.357936	-0.275091
2.142667	4.398304	-0.272535
2.093260	4.438630	-0.269909
2.088914	4.495696	-0.267191
2.084997	4.536065	-0.264379
2.104149	4.593131	-0.261498
2.132596	4.633457	-0.258524
2.116931	4.673825	-0.255480
2.110088	4.714150	-0.252366
2.114090	4.754519	-0.249183
2.081641	4.811542	-0.245907
2.057153	4.851911	-0.242584
2.030298	4.892236	-0.239215
2.009081	4.932605	-0.235776
1.999742	4.989671	-0.232267
1.973834	5.029997	-0.228714
1.964107	5.087063	-0.225113
1.991608	5.127432	-0.221465
1.995825	5.167757	-0.217775
1.988552	5.224824	-0.214043
1.957437	5.265149	-0.210277
1.937511	5.305517	-0.206475
1.934240	5.362584	-0.202643
1.914443	5.402909	-0.198784
1.915949	5.459976	-0.194901
1.924643	5.500344	-0.190998
1.926149	5.557368	-0.187075
1.937640	5.597736	-0.183139
1.911818	5.638062	-0.179194
1.893527	5.695128	-0.175237
1.888922	5.735497	-0.171277
1.886598	5.792563	-0.167313
1.887115	5.849587	-0.163351
1.888664	5.906653	-0.159394
1.889181	5.947022	-0.155442
1.895507	6.004045	-0.151501
1.894818	6.061112	-0.147574
1.888062	6.101480	-0.143661
1.904459	6.158547	-0.139767
1.893269	6.198872	-0.135896
1.864219	6.255939	-0.132048
1.861465	6.296264	-0.128226
1.845240	6.353331	-0.124436
1.831167	6.410398	-0.120676
1.831727	6.450766	-0.116951
1.832975	6.507790	-0.113264
1.831770	6.564856	-0.109616
1.825185	6.621923	-0.106012
1.829274	6.662291	-0.102450
1.831598	6.719315	-0.098937
1.826907	6.776381	-0.095472
1.821226	6.833448	-0.092059
