1.744160	0.000000	-0.002896
1.772619	0.023011	0.007461
1.728053	0.046021	0.017323
1.689423	0.069032	0.026681
1.679988	0.092042	0.035533
1.678055	0.124588	0.043867
1.683311	0.147599	0.051692
1.720247	0.170609	0.058999
1.749627	0.193620	0.065785
1.705051	0.216630	0.072051
1.658294	0.239641	0.077794
1.644202	0.262651	0.083015
1.652136	0.295188	0.087711
1.650526	0.318199	0.091893
1.637584	0.341209	0.095557
1.643806	0.364220	0.098709
1.648722	0.387230	0.101352
1.627359	0.419776	0.103483
1.619176	0.442787	0.105119
1.619268	0.465797	0.106262
1.625748	0.488808	0.106917
1.637971	0.521345	0.107086
1.625794	0.544355	0.106788
1.615586	0.567366	0.106027
1.632807	0.590376	0.104809
1.615485	0.613387	0.103145
1.590284	0.645933	0.101040
1.585986	0.668943	0.098516
1.594269	0.691954	0.095577
1.608720	0.724491	0.092231
1.592364	0.747501	0.088499
1.582276	0.770512	0.084390
1.597077	0.793522	0.079915
1.614666	0.826068	0.075083
1.598117	0.849079	0.069918
1.582028	0.872089	0.064430
1.606511	0.895100	0.058632
1.583694	0.918110	0.052538
1.547899	0.950647	0.046158
1.548018	0.973658	0.039520
1.546886	0.996668	0.032632
1.546205	1.029214	0.025504
1.547374	1.052225	0.018163
1.542459	1.075235	0.010620
1.542183	1.107772	0.002886
1.542984	1.130783	-0.005013
1.538170	1.153793	-0.013067
1.537553	1.186339	-0.021262
1.538630	1.209350	-0.029573
1.533964	1.232360	-0.037990
1.533098	1.264897	-0.046500
1.534461	1.287908	-0.055078
1.527401	1.310918	-0.063711
1.533034	1.343464	-0.072390
1.521510	1.366475	-0.081087
1.515629	1.389485	-0.089793
1.521142	1.422022	-0.098496
1.517157	1.445032	-0.107171
1.512987	1.477579	-0.115817
1.516255	1.500589	-0.124400
1.508900	1.523600	-0.132907
1.512048	1.556146	-0.141348
1.508247	1.579156	-0.149682
1.509434	1.611693	-0.157906
1.508882	1.634704	-0.166011
1.506802	1.657714	-0.173975
1.509361	1.690260	-0.181786
1.506139	1.713271	-0.189435
1.502522	1.745807	-0.196910
1.505651	1.768818	-0.204189
1.497708	1.791829	-0.211273
1.501335	1.824375	-0.218161
1.497184	1.847385	-0.224810
1.496539	1.879922	-0.231242
1.496815	1.902932	-0.237424
1.494901	1.925943	-0.243367
1.496871	1.958489	-0.249049
1.494119	1.981500	-0.254460
1.489829	2.014036	-0.259610
1.494266	2.037047	-0.264477
1.489572	2.060057	-0.269051
1.479254	2.092604	-0.273342
1.471218	2.115614	-0.277319
1.471577	2.148151	-0.281013
1.472479	2.171161	-0.284392
1.470639	2.203707	-0.287466
1.472479	2.226718	-0.290215
1.470639	2.259255	-0.292660
1.472470	2.282265	-0.294778
1.470639	2.314811	-0.296582
1.472470	2.337822	-0.298059
1.470639	2.370359	-0.299211
1.472470	2.393369	-0.300048
1.470639	2.425915	-0.300569
1.472986	2.448926	-0.300754
1.472930	2.481472	-0.300634
1.474817	2.504482	-0.300200
1.476078	2.537019	-0.299439
1.474882	2.560030	-0.298375
1.470795	2.583040	-0.297006
1.470326	2.615586	-0.295332
1.450850	2.638597	-0.293355
1.457900	2.671134	-0.291095
1.458397	2.694144	-0.288542
1.460357	2.726690	-0.285717
1.460753	2.759227	-0.282610
1.460864	2.782238	-0.279231
1.461315	2.814784	-0.275591
1.462189	2.837794	-0.271691
1.461066	2.870331	-0.267563
1.454191	2.893342	-0.263184
1.451871	2.925888	-0.258577
1.451788	2.948898	-0.253754
1.453519	2.981435	-0.248723
1.453187	3.013981	-0.243487
1.453823	3.036992	-0.238065
1.454596	3.069529	-0.232459
1.450693	3.092539	-0.226679
1.452681	3.125085	-0.220736
1.448935	3.157622	-0.214652
1.444084	3.180633	-0.208426
1.439832	3.213179	-0.202071
1.441756	3.236189	-0.195595
1.443431	3.268735	-0.189022
1.440394	3.291746	-0.182351
1.447536	3.324283	-0.175605
1.447462	3.356829	-0.168792
1.438939	3.379839	-0.161915
1.439169	3.412376	-0.154994
1.431134	3.444922	-0.148030
1.434503	3.467933	-0.141044
1.423062	3.500469	-0.134058
1.418497	3.533015	-0.127061
1.418736	3.556026	-0.120076
1.415699	3.588563	-0.113122
1.419371	3.611573	-0.106197
1.418727	3.644119	-0.099322
1.423762	3.676656	-0.092504
1.426550	3.699667	-0.085750
1.415174	3.732213	-0.079081
1.414060	3.764750	-0.072501
1.415515	3.797296	-0.066022
1.403393	3.820306	-0.059648
1.400723	3.852852	-0.053401
1.403752	3.885389	-0.047284
1.408464	3.908400	-0.041302
1.399343	3.940946	-0.035475
1.397935	3.973483	-0.029807
1.399573	4.006029	-0.024306
1.387782	4.029039	-0.018975
1.386779	4.061576	-0.013834
1.386816	4.094122	-0.008884
1.398109	4.117133	-0.004127
1.396756	4.149670	0.000418
1.382794	4.182216	0.004750
1.384036	4.214752	0.008864
1.378468	4.247299	0.012752
1.376719	4.270309	0.016415
1.374050	4.302846	0.019838
1.369917	4.335392	0.023019
1.370745	4.367929	0.025956
1.367588	4.400475	0.028643
1.367505	4.423485	0.031085
1.365701	4.456032	0.033264
1.362480	4.488568	0.035186
1.363327	4.521114	0.036848
1.359452	4.553651	0.038247
1.358789	4.576662	0.039389
1.356948	4.609208	0.040259
1.355494	4.641745	0.040864
1.356074	4.674291	0.041204
1.353607	4.706828	0.041278
1.353745	4.729838	0.041094
1.352236	4.762384	0.040640
1.351674	4.794921	0.039924
1.352006	4.827467	0.038949
1.351509	4.860004	0.037715
1.353800	4.883015	0.036232
1.354040	4.915561	0.034492
1.358172	4.948097	0.032504
1.358246	4.980644	0.030270
1.357924	5.013190	0.027796
1.358927	5.036200	0.025093
1.358145	5.068737	0.022152
1.361965	5.101283	0.018986
1.361873	5.133820	0.015600
1.363354	5.166366	0.012001
1.365554	5.189377	0.008199
1.364956	5.221913	0.004191
1.366088	5.254459	-0.000012
1.366355	5.286996	-0.004402
1.366732	5.319542	-0.008971
1.369843	5.342553	-0.013708
1.370635	5.375090	-0.018613
1.378210	5.407636	-0.023676
1.377722	5.440173	-0.028886
1.381183	5.472719	-0.034234
1.385362	5.495729	-0.039709
1.386540	5.528266	-0.045311
1.394593	5.560812	-0.051025
1.394041	5.593358	-0.056843
1.397557	5.625895	-0.062754
1.411934	5.648906	-0.068745
1.408740	5.681452	-0.074817
1.400282	5.713989	-0.080955
1.408519	5.746535	-0.087149
1.405454	5.779071	-0.093390
1.402196	5.802082	-0.099661
1.410066	5.834628	-0.105966
1.404405	5.867165	-0.112286
1.382527	5.899711	-0.118620
1.381330	5.922721	-0.124932
1.393406	5.955258	-0.131255
1.387819	5.987804	-0.137546
1.366603	6.020341	-0.143804
1.366171	6.043352	-0.150018
1.376894	6.075898	-0.156200
1.364744	6.108435	-0.162306
1.359139	6.140981	-0.168358
1.365039	6.163991	-0.174312
1.376084	6.196537	-0.180200
1.355052	6.229074	-0.185991
1.348701	6.252085	-0.191662
1.350855	6.284631	-0.197236
1.351361	6.317168	-0.202690
1.339423	6.349714	-0.208024
1.341660	6.372724	-0.213207
1.345277	6.405261	-0.218259
1.338678	6.437807	-0.223159
1.335917	6.470344	-0.227907
1.340491	6.493355	-0.232481
1.346124	6.525901	-0.236892
1.331867	6.558437	-0.241129
1.322304	6.581448	-0.245181
1.323786	6.613994	-0.249049
1.324190	6.646531	-0.252732
1.320242	6.679077	-0.256209
1.323519	6.702088	-0.259490
1.323058	6.734624	-0.262565
1.320067	6.767170	-0.265433
1.321291	6.799717	-0.268095
1.322488	6.822727	-0.270529
1.325829	6.855264	-0.272756
1.316965	6.887810	-0.274755
1.319220	6.910820	-0.276526
1.319202	6.943357	-0.278079
1.318613	6.975903	-0.279416
1.321181	7.008440	-0.280513
1.321678	7.031451	-0.281382
1.320711	7.063997	-0.282034
1.319708	7.096534	-0.282447
1.316109	7.119544	-0.282632
1.318327	7.152090	-0.282599
1.327025	7.184627	-0.282338
1.313339	7.207638	-0.281849
1.313458	7.240184	-0.281132
1.319073	7.263194	-0.280198
1.306620	7.295731	-0.279046
1.309206	7.328277	-0.277688
1.308672	7.351288	-0.276102
1.310375	7.383825	-0.274320
1.314655	7.416371	-0.272321
1.305985	7.439381	-0.270127
1.307558	7.471927	-0.267736
1.309814	7.494938	-0.265151
1.305699	7.527475	-0.262369
1.314775	7.560021	-0.259414
1.311765	7.583031	-0.256285
1.312759	7.615568	-0.252971
1.312510	7.648114	-0.249506
1.306150	7.671125	-0.245866
1.310808	7.694135	-0.242074
1.326234	7.726672	-0.238141
1.301327	7.759218	-0.234067
1.298419	7.782229	-0.229862
1.299100	7.805239	-0.225517
1.296780	7.837776	-0.221062
1.296550	7.870322	-0.216499
1.297701	7.893332	-0.211816
1.300830	7.925869	-0.207047
1.302469	7.948880	-0.202190
1.290641	7.971890	-0.197247
1.293467	8.004436	-0.192227
1.295124	8.036973	-0.187154
1.302883	8.059984	-0.182004
1.297949	8.092530	-0.176821
1.297526	8.115540	-0.171585
1.297959	8.148077	-0.166326
1.304070	8.171088	-0.161035
1.295556	8.203634	-0.155733
1.293494	8.226644	-0.150420
1.293274	8.249655	-0.145108
1.293172	8.282201	-0.139806
1.293991	8.314738	-0.134515
1.298244	8.337748	-0.129245
1.296421	8.360759	-0.124009
1.295446	8.393305	-0.118815
1.300637	8.416315	-0.113676
1.304991	8.448852	-0.108585
1.299781	8.471863	-0.103555
1.299763	8.504409	-0.098601
1.299312	8.527419	-0.093719
1.298934	8.550430	-0.088922
1.300370	8.582967	-0.084222
1.298023	8.605977	-0.079616
1.303969	8.638523	-0.075120
1.302763	8.661534	-0.070731
1.302432	8.684544	-0.066460
1.302054	8.717081	-0.062318
1.294516	8.740092	-0.058301
1.300876	8.763102	-0.054419
1.299919	8.795648	-0.050683
1.297866	8.818659	-0.047088
1.304944	8.851196	-0.043650
1.301005	8.874206	-0.040361
1.306261	8.897217	-0.037233
1.310311	8.929763	-0.034273
1.305396	8.952773	-0.031477
1.292832	8.975784	-0.028852
1.291203	8.998794	-0.026402
1.292933	9.031331	-0.024135
1.303269	9.054342	-0.022043
1.314848	9.086888	-0.020141
1.306270	9.109898	-0.018418
1.301419	9.132909	-0.016881
1.303122	9.165455	-0.015540
1.299192	9.188465	-0.014383
1.299670	9.211476	-0.013417
1.305349	9.234486	-0.012642
1.301024	9.267023	-0.012066
1.294884	9.290034	-0.011676
1.294967	9.313044	-0.011480
1.297655	9.336055	-0.011474
1.299017	9.368601	-0.011665
1.313348	9.391611	-0.012041
1.331388	9.424148	-0.012612
1.316505	9.447159	-0.013363
1.308976	9.470169	-0.014301
1.315308	9.502715	-0.015428
1.316358	9.525726	-0.016730
1.303665	9.548736	-0.018210
1.306261	9.571747	-0.019867
1.301962	9.594757	-0.021696
1.302073	9.627294	-0.023699
1.300609	9.650305	-0.025862
1.300094	9.673315	-0.028187
1.300342	9.696326	-0.030670
1.300711	9.719336	-0.033305
1.298861	9.751882	-0.036097
1.312575	9.774893	-0.039026
1.315474	9.797903	-0.042095
1.305819	9.820914	-0.045298
1.303490	9.853451	-0.048636
1.317481	9.876461	-0.052092
1.320500	9.899472	-0.055668
1.314848	9.922482	-0.059355
1.314489	9.955028	-0.063157
1.312372	9.978039	-0.067053
1.314011	10.001049	-0.071044
1.314139	10.024060	-0.075124
1.312814	10.047070	-0.079288
1.319202	10.079607	-0.083532
1.316082	10.102618	-0.087842
1.318079	10.125628	-0.092215
1.316615	10.148639	-0.096646
1.310412	10.171649	-0.101128
1.327182	10.194660	-0.105653
1.325497	10.227206	-0.110221
1.324844	10.250216	-0.114817
1.326970	10.273227	-0.119435
1.326372	10.296237	-0.124074
1.327117	10.319248	-0.128713
1.327559	10.351785	-0.133374
1.326851	10.374795	-0.138024
1.331664	10.397806	-0.142663
1.329998	10.420816	-0.147291
1.330983	10.443827	-0.151898
1.333321	10.466837	-0.156483
1.330385	10.499383	-0.161035
1.332290	10.522394	-0.165533
1.331609	10.545404	-0.169998
1.330578	10.568415	-0.174409
1.331655	10.591425	-0.178755
1.332078	10.623962	-0.183058
1.329906	10.646973	-0.187273
1.335438	10.669983	-0.191423
