      1.2761308        0.0000000       -0.2304448 
      1.1795453        0.5421730       -0.0860836 
      1.1322912        0.8189161        0.1640276 
      1.0839026        1.0954191        0.1773481 
      1.0355179        1.3791942       -0.0536732 
      1.0056717        1.6792164        0.0735131 
      0.9828649        1.9360095        0.0384114 
      0.9629336        2.2156015       -0.0040145 
      0.9493827        2.4949148       -0.0131376 
      0.9408306        2.7743241       -0.0019321 
      0.9366000        3.0547750       -0.0153494 
      0.9385714        3.3345179       -0.0070481 
      0.9470917        3.6145775        0.0071564 
      0.9598580        3.8942941        0.0219897 
      0.9764899        4.1737609        0.0382355 
      0.9955924        4.4527772        0.0573180 
      1.0168995        4.7319125        0.0733483 
      1.0379050        5.0110897        0.0863388 
      1.0545932        5.2900953        0.0956223 
      1.0657248        5.5691906        0.1003598 
      1.0726852        5.8485807        0.1003392 
      1.0759507        6.1281490        0.0963946 
      1.0761155        6.4077258        0.0892099 
      1.0723009        6.6872787        0.0798157 
      1.0664095        6.9669685        0.0694037 
      1.0611617        7.2469922        0.0591042 
      1.0592848        7.5268870        0.0498575 
      1.0588492        7.8064735        0.0424250 
      1.0598025        8.0861766        0.0372842 
      1.0631410        8.3658816        0.0346192 
      1.0689495        8.6455610        0.0343466 
      1.0759870        8.9252197        0.0361534 
      1.0837601        9.2049160        0.0395449 
      1.0922078        9.4846309        0.0439155 
      1.1007584        9.7642847        0.0486157 
      1.1084527       10.0438896        0.0530149 
      1.1143755       10.3235168        0.0565579 
      1.1184877       10.6031540        0.0588093 
      1.1213500       10.8830363        0.0594832 
      1.1224789       11.1626435        0.0584575 
      1.1214088       11.4421428        0.0557733 
      1.1182425       11.7216402        0.0516196 
      1.1139656       12.0011110        0.0463061 
      1.1089826       12.2805238        0.0402265 
      1.1027646       12.5600570        0.0338160 
      1.0956114       12.8396719        0.0275078 
      1.0878753       13.1192284        0.0216920 
      1.0802799       13.3989131        0.0166827 
      1.0723288       13.6792430        0.0126948 
      1.0639562       13.9588794        0.0098342 
      1.0552977       14.2384093        0.0081012 
      1.0468097       14.5180690        0.0074057 
      1.0386670       14.7977269        0.0075921 
      1.0306762       15.0773816        0.0084700 
      1.0226229       15.3570539        0.0098449 
      1.0160905       15.6367570        0.0115471 
      1.0120992       15.9164271        0.0134526 
      1.0105980       16.1960539        0.0154958 
      1.0120106       16.4756945        0.0176720 
      1.0172944       16.7556387        0.0200309 
      1.0272077       17.0353155        0.0226625 
      1.0425377       17.3149140        0.0256773 
      1.0620074       17.5943137        0.0291853 
      1.0840665       17.8738639        0.0332748 
      1.1085540       18.1531736        0.0379937 
      1.1356944       18.4320407        0.0433361 
      1.1636510       18.7106901        0.0492355 
      1.1904101       18.9893491        0.0555638 
      1.2150448       19.2683652        0.0621383 
      1.2396080       19.5486641        0.0687349 
      1.2635390       19.8280380        0.0751056 
      1.2850531       20.1067434        0.0810001 
      1.3009063       20.3853911        0.0861866 
      1.3125793       20.6639477        0.0904710 
      1.3214501       20.9422613        0.0937111 
      1.3278711       21.2207698        0.0958237 
      1.3320096       21.4997398        0.0967852 
      1.3346521       21.7790427        0.0966247 
      1.3376053       22.0594027        0.0954112 
      1.3437547       22.3413671        0.0932384 
