      0.9734609        0.0000000       -0.2425771 
      0.9250173        0.2396202       -0.3001738 
      0.8558582        0.4782241       -0.2404498 
      0.7866990        0.7189517       -0.0342023 
      0.7175398        0.9608192        0.0770867 
      0.6537969        1.2008558        0.0478415 
      0.6143735        1.4415014        0.0925672 
      0.5964072        1.6817097        0.0986922 
      0.5979362        1.9215746        0.0739308 
      0.6181758        2.1614466        0.0499293 
      0.6504174        2.4013878        0.0314216 
      0.6858532        2.6414628        0.0042352 
      0.7149364        2.8814859       -0.0180303 
      0.7357761        3.1211930       -0.0347919 
      0.7509397        3.3608556       -0.0483943 
      0.7587659        3.6006480       -0.0588145 
      0.7617165        3.8407051       -0.0653675 
      0.7627840        4.0810468       -0.0700898 
      0.7645642        4.3214621       -0.0738296 
      0.7693509        4.5616046       -0.0771396 
      0.7762792        4.8016093       -0.0806688 
      0.7874122        5.0419137       -0.0848489 
      0.8002101        5.2822576       -0.0896372 
      0.8120861        5.5224459       -0.0948964 
      0.8205027        5.7624608       -0.1003519 
      0.8245696        6.0023263       -0.1056216 
      0.8240094        6.2421542       -0.1103212 
      0.8183047        6.4823788       -0.1141415 
      0.8062915        6.7231594       -0.1168599 
      0.7884914        6.9638140       -0.1183715 
      0.7676770        7.2041157       -0.1186909 
      0.7471317        7.4440457       -0.1179258 
      0.7260826        7.6839000       -0.1162382 
      0.7047067        7.9240269       -0.1138006 
      0.6849760        8.1643149       -0.1107479 
      0.6690162        8.4043994       -0.1071396 
      0.6539294        8.6444016       -0.1029385 
      0.6401749        8.8844128       -0.0980120 
      0.6302002        9.1244049       -0.0921559 
      0.6267466        9.3645842       -0.0851388 
      0.6310732        9.6048622       -0.0767590 
      0.6429443        9.8449811       -0.0669025 
      0.6616540       10.0850777       -0.0555883 
      0.6854283       10.3252448       -0.0429920 
      0.7140853       10.5654532       -0.0294377 
      0.7456167       10.8056096       -0.0153578 
      0.7757372       11.0456412       -0.0012275 
      0.8037225       11.2852895        0.0125164 
      0.8301771       11.5245316        0.0255530 
      0.8551594       11.7637748        0.0377366 
      0.8783663       12.0035396        0.0491209 
      0.8996236       12.2441690        0.0599412 
      0.9187460       12.4847449        0.0705550 
      0.9376433       12.7254259        0.0813506 
      0.9595595       12.9662421        0.0926407 
      0.9864016       13.2065298        0.1045639 
      1.0148010       13.4461185        0.1170133 
      1.0424574       13.6851302        0.1296117 
      1.0693326       13.9242375        0.1417390 
      1.0926265       14.1633925        0.1526107 
      1.1082031       14.4031478        0.1613945 
      1.1130449       14.6438723        0.1673453 
      1.1061575       14.8846630        0.1699327 
      1.0898077       15.1249711        0.1689406 
      1.0664221       15.3645333        0.1645192 
      1.0382359       15.6033259        0.1571825 
      1.0049897       15.8427092        0.1477512 
      0.9691157       16.0830349        0.1372536 
      0.9347551       16.3236177        0.1267989 
      0.9016276       16.5640350        0.1174459 
      0.8682812       16.8044256        0.1100846 
      0.8339063       17.0446643        0.1053470 
      0.8013135       17.2843274        0.1035554 
      0.7719854       17.5239117        0.1047117 
      0.7462250       17.7637591        0.1085249 
      0.7238662       18.0039882        0.1144672 
      0.7066608       18.2442724        0.1218522 
      0.6948050       18.4847519        0.1299212 
      0.6885125       18.7256910        0.1379303 
      0.6859154       18.9668351        0.1452289 
      0.6851520       19.2075119        0.1513231 
      0.6854216       19.4474916        0.1559180 
      0.6883259       19.6870539        0.1589367 
      0.6937926       19.9265554        0.1605145 
      0.6994060       20.1662894        0.1609682 
      0.7049240       20.4060742        0.1607445 
      0.7137234       20.6462512        0.1603546 
      0.7261843       20.8870478        0.1603016 
      0.7403472       21.1279545        0.1610116 
      0.7533421       21.3684840        0.1627771 
      0.7677087       21.6087536        0.1657212 
      0.7815365       21.8487535        0.1697855 
      0.7931145       22.0886722        0.1747432 
      0.8011286       22.3287265        0.1802336 
      0.8028678       22.5688996        0.1858107 
      0.8000370       22.8093051        0.1909986 
      0.7965741       23.0499649        0.1953435 
