      0.8209368        0.0000000       -0.0253511 
      0.8230499        0.0972401       -0.0382951 
      0.8251631        0.1944394       -0.0478444 
      0.8272762        0.2915992       -0.0497966 
      0.8293894        0.3887211       -0.0485281 
      0.8315025        0.4858065       -0.0521978 
      0.8336156        0.5828568       -0.0514101 
      0.8357287        0.6798732       -0.0502097 
      0.8378419        0.7768569       -0.0492421 
      0.8399550        0.8738088       -0.0480797 
      0.8420681        0.9707299       -0.0463377 
      0.8441813        1.0676208       -0.0449603 
      0.8462944        1.1644826       -0.0436492 
      0.8484076        1.2613157       -0.0423981 
      0.8505207        1.3581208       -0.0412786 
      0.8526338        1.4548982       -0.0402963 
      0.8547470        1.5516483       -0.0393394 
      0.8568601        1.6483715       -0.0384003 
      0.8589732        1.7450680       -0.0374459 
      0.8610863        1.8417379       -0.0364488 
      0.8631995        1.9383812       -0.0354117 
      0.8653126        2.0349979       -0.0343712 
      0.8674258        2.1315879       -0.0333819 
      0.8695389        2.2281511       -0.0325250 
      0.8716521        2.3246871       -0.0318987 
      0.8737652        2.4211956       -0.0316059 
      0.8758783        2.5176762       -0.0317412 
      0.8779915        2.6141285       -0.0323796 
      0.8799521        2.7105513       -0.0335619 
      0.8815515        2.8069348       -0.0352859 
      0.8834370        2.9032788       -0.0375019 
      0.8861029        2.9995970       -0.0401127 
      0.8898903        3.0959128       -0.0429814 
      0.8949865        3.1922538       -0.0459435 
      0.9014261        3.2886479       -0.0488245 
      0.9090899        3.3851197       -0.0514589 
      0.9177057        3.4816861       -0.0537095 
      0.9268478        3.5783529       -0.0554839 
      0.9359374        3.6751112       -0.0567457 
      0.9446274        3.7719355       -0.0575183 
      0.9533175        3.8688068       -0.0578826 
      0.9620076        3.9657095       -0.0579657 
      0.9706977        4.0626285       -0.0579247 
      0.9793877        4.1595482       -0.0579257 
      0.9880778        4.2564533       -0.0581215 
      0.9967679        4.3533281       -0.0586303 
      1.0057197        4.4501554       -0.0595186 
      1.0150499        4.5469038       -0.0607889 
      1.0239493        4.6435593       -0.0623759 
      1.0318047        4.7401299       -0.0641505 
      1.0381985        4.8366403       -0.0659313 
      1.0429097        4.9331255       -0.0675042 
      1.0459128        5.0296241       -0.0686469 
      1.0473785        5.1261726       -0.0691571 
      1.0476736        5.2227984       -0.0688814 
      1.0473607        5.3195136       -0.0677420 
      1.0471985        5.4163075       -0.0657577 
      1.0474803        5.5131445       -0.0630568 
      1.0477620        5.6100003       -0.0598793 
      1.0480300        5.7068542       -0.0565669 
      1.0475262        5.8036672       -0.0535401 
      1.0472330        5.9004084       -0.0512637 
      1.0479135        5.9970868       -0.0502027 
      1.0501120        6.0937355       -0.0507736 
      1.0541534        6.1903996       -0.0532955 
      1.0601434        6.2871234       -0.0579462 
      1.0679686        6.3839410       -0.0647307 
      1.0772965        6.4808674       -0.0734647 
      1.0875753        6.5778900       -0.0837786 
      1.0980343        6.6749631       -0.0951401 
      1.1077180        6.7720034       -0.1068957 
      1.1183848        6.8689165       -0.1183263 
      1.1289673        6.9656220       -0.1287100 
      1.1383077        7.0620861       -0.1373858 
      1.1455665        7.1583189       -0.1438101 
      1.1502218        7.2543655       -0.1475998 
      1.1520700        7.3502963       -0.1485572 
      1.1512251        7.4461944       -0.1466749 
      1.1481192        7.5421417       -0.1421209 
      1.1435024        7.6382058       -0.1352073 
      1.1384426        7.7344261       -0.1263476 
      1.1343256        7.8308017       -0.1160081 
      1.1303700        7.9273116       -0.1046601 
      1.1264144        8.0239524       -0.0927378 
      1.1224587        8.1207175       -0.0806055 
      1.1185031        8.2175985       -0.0685375 
      1.1145475        8.3145845       -0.0567095 
      1.1105918        8.4116626       -0.0452017 
      1.1066362        8.5088187       -0.0340118 
      1.1026806        8.6060373       -0.0230742 
      1.0987250        8.7033016       -0.0122838 
      1.0947693        8.8005948       -0.0015209 
      1.0908137        8.8978992        0.0093233 
      1.0868581        8.9951973        0.0203248 
      1.0829025        9.0924716        0.0315087 
      1.0789468        9.1897055        0.0428363 
      1.0749912        9.2868829        0.0541997 
      1.0710356        9.3839890        0.0654229 
      1.0670800        9.4810102        0.0762710 
      1.0631243        9.5779351        0.0864668 
      1.0591687        9.6747537        0.0957114 
      1.0552131        9.7714589        0.1037095 
      1.0509567        9.8680329        0.1101939 
      1.0467745        9.9644657        0.1149475 
      1.0429602       10.0607797        0.1178197 
      1.0397234       10.1570200        0.1187363 
      1.0371904       10.2532431        0.1177006 
      1.0354032       10.3495075        0.1147900 
      1.0343202       10.4458645        0.1101466 
      1.0338160       10.5423510        0.1039677 
      1.0336814       10.6389827        0.0964980 
      1.0336231       10.7357506        0.0880249 
      1.0332644       10.8326171        0.0788792 
      1.0329047       10.9295425        0.0694378 
      1.0325450       11.0264978        0.0601276 
      1.0319351       11.1234502        0.0514237 
      1.0308729       11.2203355        0.0438409 
      1.0302452       11.3171265        0.0379121 
      1.0307262       11.4138429        0.0341536 
      1.0327776       11.5105339        0.0330195 
      1.0366486       11.6072616        0.0348480 
      1.0423760       11.7040875        0.0398085 
      1.0497840       11.8010586        0.0478567 
      1.0584844       11.8981954        0.0587081 
      1.0678766       11.9954807        0.0718348 
